,ch0,ch1
1664,10,0.0
1665,10,0.0
1666,10,0.0
1667,10,0.0
1668,11,0.0
1669,11,0.0
1670,12,0.0
1671,11,0.0
1672,12,0.0
1673,13,0.0
1674,13,0.0
1675,13,0.0
1676,13,0.0
1677,14,0.0
1678,14,0.0
1679,14,0.0
1680,14,0.0
1681,16,0.0
1682,14,0.0
1683,16,0.0
1684,16,0.0
1685,16,0.0
1686,16,0.0
1687,16,0.0
1688,16,0.0
1689,16,0.0
1690,16,0.0
1691,16,0.0
1692,16,0.0
1693,16,0.0
1694,16,0.0
1695,16,0.0
1696,17,0.0
1697,17,0.0
1698,17,0.0
1699,17,0.0
1700,18,0.0
1701,17,0.0
1702,17,0.0
1703,18,0.0
1704,18,0.0
1705,18,0.0
1706,18,0.0
1707,18,0.0
1708,18,0.0
1709,18,0.0
1710,19,0.0
1711,19,0.0
1712,18,0.0
1713,19,0.0
1714,19,0.0
1715,19,0.0
1716,19,0.0
1717,20,0.0
1718,20,0.0
1719,20,0.0
1720,20,0.0
1721,21,0.0
1722,20,0.0
1723,21,0.0
1724,21,0.0
1725,21,0.0
1726,21,0.0
1727,21,0.0
1728,21,0.0
1729,21,0.0
1730,21,0.0
1731,22,0.0
1732,21,0.0
1733,21,0.0
1734,23,0.0
1735,22,0.0
1736,23,0.0
1737,23,0.0
1738,23,0.0
1739,23,0.0
1740,23,0.0
1741,23,0.0
1742,23,0.0
1743,23,0.0
1744,24,0.0
1745,23,0.0
1746,24,0.0
1747,23,0.0
1748,24,0.0
1749,24,0.0
1750,24,0.0
1751,24,0.0
1752,24,0.0
1753,24,0.0
1754,25,0.0
1755,24,0.0
1756,24,0.0
1757,24,0.0
1758,25,0.0
1759,25,0.0
1760,25,0.0
1761,25,0.0
1762,25,0.0
1763,25,0.0
1764,25,0.0
1765,25,0.0
1766,25,0.0
1767,25,0.0
1768,25,0.0
1769,26,0.0
1770,26,0.0
1771,25,0.0
1772,26,0.0
1773,26,0.0
1774,25,0.0
1775,26,0.0
1776,26,0.0
1777,26,0.0
1778,26,0.0
1779,25,0.0
1780,26,0.0
1781,26,0.0
1782,26,0.0
1783,26,0.0
1784,26,0.0
1785,26,0.0
1786,26,0.0
1787,26,0.0
1788,26,0.0
1789,26,0.0
1790,26,0.0
1791,26,0.0
1792,27,0.0
1793,28,0.0
1794,27,0.0
1795,26,0.0
1796,28,0.0
1797,28,0.0
1798,28,0.0
1799,28,0.0
1800,28,0.0
1801,26,0.0
1802,26,0.0
1803,28,0.0
1804,28,0.0
1805,28,0.0
1806,28,0.0
1807,28,0.0
1808,28,0.0
1809,28,0.0
1810,28,0.0
1811,28,0.0
1812,26,0.0
1813,28,0.0
1814,28,0.0
1815,28,0.0
1816,28,0.0
1817,26,0.0
1818,28,0.0
1819,28,0.0
1820,28,0.0
1821,28,0.0
1822,28,0.0
1823,28,0.0
1824,27,0.0
1825,26,0.0
1826,28,0.0
1827,28,0.0
1828,28,0.0
1829,28,0.0
1830,26,0.0
1831,28,0.0
1832,28,0.0
1833,28,0.0
1834,28,0.0
1835,26,0.0
1836,28,0.0
1837,28,0.0
1838,26,0.0
1839,26,0.0
1840,28,0.0
1841,28,0.0
1842,28,0.0
1843,26,0.0
1844,26,0.0
1845,26,0.0
1846,26,0.0
1847,26,0.0
1848,26,0.0
1849,26,0.0
1850,26,0.0
1851,26,0.0
1852,26,0.0
1853,26,0.0
1854,26,0.0
1855,26,0.0
1856,26,0.0
1857,26,0.0
1858,28,0.0
1859,26,0.0
1860,26,0.0
1861,26,0.0
1862,26,0.0
1863,26,0.0
1864,26,0.0
1865,26,0.0
1866,26,0.0
1867,26,0.0
1868,26,0.0
1869,26,0.0
1870,26,0.0
1871,26,0.0
1872,26,0.0
1873,25,0.0
1874,25,0.0
1875,25,0.0
1876,25,0.0
1877,25,0.0
1878,25,0.0
1879,25,0.0
1880,25,0.0
1881,25,0.0
1882,24,0.0
1883,25,0.0
1884,25,0.0
1885,24,0.0
1886,25,0.0
1887,24,0.0
1888,24,0.0
1889,24,0.0
1890,24,0.0
1891,24,0.0
1892,24,0.0
1893,24,0.0
1894,24,0.0
1895,24,0.0
1896,24,0.0
1897,23,0.0
1898,23,0.0
1899,23,0.0
1900,23,0.0
1901,23,0.0
1902,23,0.0
1903,23,0.0
1904,22,0.0
1905,23,0.0
1906,22,0.0
1907,21,0.0
1908,21,0.0
1909,21,0.0
1910,21,0.0
1911,21,0.0
1912,21,0.0
1913,21,0.0
1914,20,0.0
1915,20,0.0
1916,20,0.0
1917,20,0.0
1918,19,0.0
1919,19,0.0
1920,19,0.0
1921,19,0.0
1922,19,0.0
1923,18,0.0
1924,18,0.0
1925,18,0.0
1926,18,0.0
1927,18,0.0
1928,18,0.0
1929,18,0.0
1930,17,0.0
1931,17,0.0
1932,17,0.0
1933,17,0.0
1934,17,0.0
1935,16,0.0
1936,16,0.0
1937,16,0.0
1938,16,0.0
1939,16,0.0
1940,16,0.0
1941,16,0.0
1942,16,0.0
1943,16,0.0
1944,14,0.0
1945,14,0.0
1946,14,0.0
1947,14,0.0
1948,14,0.0
1949,13,0.0
1950,13,0.0
1951,13,0.0
1952,12,0.0
1953,12,0.0
1954,12,0.0
1955,11,0.0
1956,11,0.0
1957,10,0.0
1958,10,0.0
1959,10,0.0
1960,10,0.0
1961,10,0.0
1962,10,0.0
1963,10,0.0
1964,9,0.0
1965,9,0.0
1966,9,0.0
1967,9,0.0
1968,8,0.0
1969,8,0.0
1970,7,0.0
1971,7,0.0
1972,7,0.0
1973,7,0.0
1974,7,0.0
1975,7,0.0
1976,6,0.0
1977,5,0.0
1978,5,0.0
1979,5,0.0
1980,5,0.0
1981,5,0.0
1982,4,0.0
1983,4,0.0
1984,4,0.0
1985,4,0.0
1986,4,0.0
1987,3,0.0
1988,2,0.0
1989,2,0.0
1990,2,0.0
1991,2,0.0
1992,2,0.0
1993,2,0.0
1994,2,0.0
1995,1,0.0
1996,1,0.0
1997,1,0.0
1998,1,0.0
1999,0,0.0
2000,0,0.0
2001,0,0.0
2002,0,0.0
2003,0,0.0
2004,0,0.0
2005,0,0.0
2006,0,0.0
2007,0,0.0
2008,0,0.0
2009,0,0.0
2010,0,0.0
2011,0,0.0
2012,0,0.0
2013,0,0.0
2014,0,0.0
2015,0,0.0
2016,0,0.0
2017,0,0.0
2018,0,0.0
2019,0,0.0
2020,0,0.0
2021,0,0.0
2022,0,0.0
2023,0,0.0
2024,0,0.0
2025,0,0.0
2026,0,0.0
2027,0,0.0
2028,0,0.0
2029,0,0.0
2030,0,0.0
2031,0,0.0
2032,0,0.0
2033,0,0.0
2034,0,0.0
2035,0,0.0
2036,0,0.0
2037,0,0.0
2038,0,0.0
2039,0,0.0
2040,0,0.0
2041,0,0.0
2042,0,0.0
2043,0,0.0
2044,0,0.0
2045,0,0.0
2046,0,0.0
2047,0,0.0
2048,0,0.0
2049,0,0.0
2050,0,0.0
2051,0,0.0
2052,0,0.0
2053,0,0.0
2054,0,0.0
2055,0,0.0
2056,0,0.0
2057,0,0.0
2058,0,0.0
2059,0,0.0
2060,0,0.0
2061,0,0.0
2062,0,0.0
2063,0,0.0
2064,0,0.0
2065,0,0.0
2066,0,0.0
2067,0,0.0
2068,0,0.0
2069,0,0.0
2070,0,0.0
2071,0,0.0
2072,0,0.0
2073,0,0.0
2074,0,0.0
2075,0,0.0
2076,0,0.0
2077,0,0.0
2078,0,0.0
2079,0,0.0
2080,0,0.0
2081,0,0.0
2082,0,0.0
2083,0,0.0
2084,0,0.0
2085,0,0.0
2086,0,0.0
2087,0,0.0
2088,0,0.0
2089,0,0.0
2090,0,0.0
2091,0,0.0
2092,0,0.0
2093,0,0.0
2094,0,0.0
2095,0,0.0
2096,0,0.0
2097,0,0.0
2098,0,0.0
2099,0,0.0
2100,0,0.0
2101,0,0.0
2102,0,0.0
2103,0,0.0
2104,0,0.0
2105,0,0.0
2106,0,0.0
2107,0,0.0
2108,0,0.0
2109,0,0.0
2110,0,0.0
2111,0,0.0
2112,0,0.0
2113,0,0.0
2114,0,0.0
2115,0,0.0
2116,0,0.0
2117,0,0.0
2118,0,0.0
2119,0,0.0
2120,0,0.0
2121,0,0.0
2122,0,0.0
2123,0,0.0
2124,0,0.0
2125,0,0.0
2126,0,0.0
2127,0,0.0
2128,0,0.0
2129,0,0.0
2130,0,0.0
2131,0,0.0
2132,0,0.0
2133,0,0.0
2134,0,0.0
2135,0,0.0
2136,0,0.0
2137,0,0.0
2138,0,0.0
2139,0,0.0
2140,0,0.0
2141,0,0.0
2142,0,0.0
2143,0,0.0
2144,0,0.0
2145,0,0.0
2146,0,0.0
2147,0,0.0
2148,0,0.0
2149,0,0.0
2150,0,0.0
2151,0,0.0
2152,0,0.0
2153,0,0.0
2154,0,0.0
2155,0,0.0
2156,0,0.0
2157,0,0.0
2158,0,0.0
2159,0,0.0
2160,0,0.0
2161,0,0.0
2162,0,0.0
2163,0,0.0
2164,0,0.0
2165,0,0.0
2166,0,0.0
2167,0,0.0
2168,0,0.0
2169,0,0.0
2170,0,0.0
2171,0,0.0
2172,0,0.0
2173,0,0.0
2174,0,0.0
2175,0,0.0
2176,0,0.0
2177,0,0.0
2178,0,0.0
2179,0,0.0
2180,0,0.0
2181,0,0.0
2182,0,0.0
2183,0,0.0
2184,0,0.0
2185,0,0.0
2186,0,0.0
2187,0,0.0
2188,0,0.0
2189,0,0.0
2190,0,0.0
2191,0,0.0
2192,0,0.0
2193,0,0.0
2194,0,0.0
2195,0,0.0
2196,0,0.0
2197,0,0.0
2198,0,0.0
2199,0,0.0
2200,0,0.0
2201,0,0.0
2202,0,0.0
2203,0,0.0
2204,0,0.0
2205,0,0.0
2206,0,0.0
2207,0,0.0
2208,0,0.0
2209,0,0.0
2210,0,0.0
2211,0,0.0
2212,0,0.0
2213,0,0.0
2214,0,0.0
2215,0,0.0
2216,0,0.0
2217,0,0.0
2218,0,0.0
2219,0,0.0
2220,0,0.0
2221,0,0.0
2222,0,0.0
2223,0,0.0
2224,0,0.0
2225,0,0.0
2226,0,0.0
2227,0,0.0
2228,0,0.0
2229,0,0.0
2230,0,0.0
2231,0,0.0
2232,0,0.0
2233,0,0.0
2234,0,0.0
2235,0,0.0
2236,0,0.0
2237,0,0.0
2238,0,0.0
2239,0,0.0
2240,0,0.0
2241,0,0.0
2242,0,0.0
2243,0,0.0
2244,0,0.0
2245,0,0.0
2246,0,0.0
2247,0,0.0
2248,0,0.0
2249,0,0.0
2250,0,0.0
2251,0,0.0
2252,0,0.0
2253,0,0.0
2254,0,0.0
2255,0,0.0
2256,0,0.0
2257,0,0.0
2258,0,0.0
2259,0,0.0
2260,0,0.0
2261,0,0.0
2262,0,0.0
2263,0,0.0
2264,0,0.0
2265,0,0.0
2266,0,0.0
2267,0,0.0
2268,0,0.0
2269,0,0.0
2270,0,0.0
2271,0,0.0
2272,0,0.0
2273,0,0.0
2274,0,0.0
2275,0,0.0
2276,0,0.0
2277,0,0.0
2278,0,0.0
2279,0,0.0
2280,0,0.0
2281,0,0.0
2282,0,0.0
2283,0,0.0
2284,0,0.0
2285,0,0.0
2286,0,0.0
2287,0,0.0
2288,0,0.0
2289,0,0.0
2290,0,0.0
2291,0,0.0
2292,0,0.0
2293,0,0.0
2294,0,0.0
2295,0,0.0
2296,0,0.0
2297,0,0.0
2298,0,0.0
2299,0,0.0
2300,0,0.0
2301,0,0.0
2302,0,0.0
2303,0,0.0
2304,0,0.0
2305,0,0.0
2306,0,0.0
2307,0,0.0
2308,0,0.0
2309,0,0.0
2310,0,0.0
2311,0,0.0
2312,0,0.0
2313,0,0.0
2314,0,0.0
2315,0,0.0
2316,0,0.0
2317,0,0.0
2318,0,0.0
2319,0,0.0
2320,0,0.0
2321,0,0.0
2322,0,0.0
2323,0,0.0
2324,0,0.0
2325,0,0.0
2326,0,0.0
2327,0,0.0
2328,0,0.0
2329,0,0.0
2330,0,0.0
2331,0,0.0
2332,0,0.0
2333,0,0.0
2334,0,0.0
2335,0,0.0
2336,0,0.0
2337,0,0.0
2338,0,0.0
2339,0,0.0
2340,0,0.0
2341,0,0.0
2342,0,0.0
2343,0,0.0
2344,0,0.0
2345,0,0.0
2346,0,0.0
2347,0,0.0
2348,0,0.0
2349,0,0.0
2350,0,0.0
2351,0,0.0
2352,0,0.0
2353,0,0.0
2354,0,0.0
2355,0,0.0
2356,0,0.0
2357,0,0.0
2358,0,0.0
2359,0,0.0
2360,0,0.0
2361,0,0.0
2362,0,0.0
2363,0,0.0
2364,0,0.0
2365,0,0.0
2366,0,0.0
2367,0,0.0
2368,0,0.0
2369,0,0.0
2370,0,0.0
2371,0,0.0
2372,0,0.0
2373,0,0.0
2374,0,0.0
2375,0,0.0
2376,0,0.0
2377,0,0.0
2378,0,0.0
2379,0,0.0
2380,0,0.0
2381,0,0.0
2382,0,0.0
2383,0,0.0
2384,0,0.0
2385,0,0.0
2386,0,0.0
2387,0,0.0
2388,0,0.0
2389,0,0.0
2390,0,0.0
2391,0,0.0
2392,0,0.0
2393,0,0.0
2394,0,0.0
2395,0,0.0
2396,0,0.0
2397,0,0.0
2398,0,0.0
2399,0,0.0
2400,0,0.0
2401,0,0.0
2402,0,0.0
2403,0,0.0
2404,0,0.0
2405,0,0.0
2406,0,0.0
2407,0,0.0
2408,0,0.0
2409,0,0.0
2410,0,0.0
2411,0,0.0
2412,0,0.0
2413,0,0.0
2414,0,0.0
2415,0,0.0
2416,0,0.0
2417,0,0.0
2418,0,0.0
2419,0,0.0
2420,0,0.0
2421,0,0.0
2422,0,0.0
2423,0,0.0
2424,0,0.0
2425,0,0.0
2426,0,0.0
2427,0,0.0
2428,0,0.0
2429,0,0.0
2430,0,0.0
2431,1,0.0
2432,1,0.0
2433,1,0.0
2434,1,0.0
2435,1,0.0
2436,2,0.0
2437,2,0.0
2438,2,0.0
2439,2,0.0
2440,2,0.0
2441,2,0.0
2442,2,0.0
2443,3,0.0
2444,3,0.0
2445,4,0.0
2446,4,0.0
2447,4,0.0
2448,4,0.0
2449,4,0.0
2450,5,0.0
2451,5,0.0
2452,5,0.0
2453,5,0.0
2454,5,0.0
2455,5,0.0
2456,6,0.0
2457,6,0.0
2458,7,0.0
2459,7,0.0
2460,7,0.0
2461,7,0.0
2462,8,0.0
2463,8,0.0
2464,7,0.0
2465,8,0.0
2466,8,0.0
2467,8,0.0
2468,9,0.0
2469,9,0.0
2470,9,0.0
2471,9,0.0
2472,9,0.0
2473,9,0.0
2474,10,0.0
2475,10,0.0
2476,10,0.0
2477,10,0.0
2478,10,0.0
2479,10,0.0
2480,11,0.0
2481,10,0.0
2482,11,0.0
2483,11,0.0
2484,11,0.0
2485,12,0.0
2486,12,0.0
2487,12,0.0
2488,13,0.0
2489,13,0.0
2490,13,0.0
2491,13,0.0
2492,14,0.0
2493,14,0.0
2494,14,0.0
2495,14,0.0
2496,16,0.0
2497,16,0.0
2498,16,0.0
2499,16,0.0
2500,16,0.0
2501,16,0.0
2502,16,0.0
2503,16,0.0
2504,16,0.0
2505,16,0.0
2506,16,0.0
2507,16,0.0
2508,16,0.0
2509,17,0.0
2510,17,0.0
2511,17,0.0
2512,17,0.0
2513,17,0.0
2514,18,0.0
2515,17,0.0
2516,18,0.0
2517,18,0.0
2518,18,0.0
2519,18,0.0
2520,18,0.0
2521,18,0.0
2522,18,0.0
2523,19,0.0
2524,19,0.0
2525,18,0.0
2526,19,0.0
2527,19,0.0
2528,19,0.0
2529,20,0.0
2530,20,0.0
2531,20,0.0
2532,20,0.0
2533,20,0.0
2534,21,0.0
2535,20,0.0
2536,20,0.0
2537,20,0.0
2538,21,0.0
2539,21,0.0
2540,21,0.0
2541,21,0.0
2542,21,0.0
2543,21,0.0
2544,21,0.0
2545,21,0.0
2546,21,0.0
2547,21,0.0
2548,22,0.0
2549,23,0.0
2550,22,0.0
2551,23,0.0
2552,23,0.0
2553,22,0.0
2554,23,0.0
2555,23,0.0
2556,23,0.0
2557,23,0.0
2558,24,0.0
2559,23,0.0
2560,23,0.0
2561,24,0.0
2562,24,0.0
2563,24,0.0
2564,24,0.0
2565,24,0.0
2566,24,0.0
2567,24,0.0
2568,24,0.0
2569,24,0.0
2570,24,0.0
2571,25,0.0
2572,25,0.0
2573,24,0.0
2574,25,0.0
2575,25,0.0
2576,25,0.0
2577,25,0.0
2578,25,0.0
2579,25,0.0
2580,25,0.0
2581,26,0.0
2582,26,0.0
2583,25,0.0
2584,26,0.0
2585,25,0.0
2586,26,0.0
2587,26,0.0
2588,26,0.0
2589,26,0.0
2590,26,0.0
2591,26,0.0
2592,26,0.0
2593,26,0.0
2594,26,0.0
2595,26,0.0
2596,26,0.0
2597,26,0.0
2598,26,0.0
2599,26,0.0
2600,26,0.0
2601,26,0.0
2602,26,0.0
2603,26,0.0
2604,28,0.0
2605,28,0.0
2606,27,0.0
2607,26,0.0
2608,28,0.0
2609,28,0.0
2610,26,0.0
2611,28,0.0
2612,26,0.0
2613,28,0.0
2614,28,0.0
2615,26,0.0
2616,26,0.0
2617,26,0.0
2618,28,0.0
2619,28,0.0
2620,28,0.0
2621,28,0.0
2622,26,0.0
2623,27,0.0
2624,28,0.0
2625,28,0.0
2626,28,0.0
2627,26,0.0
2628,28,0.0
2629,28,0.0
2630,28,0.0
2631,28,0.0
2632,28,0.0
2633,28,0.0
2634,26,0.0
2635,28,0.0
2636,28,0.0
2637,28,0.0
2638,28,0.0
2639,26,0.0
2640,26,0.0
2641,28,0.0
2642,28,0.0
2643,28,0.0
2644,28,0.0
2645,27,0.0
2646,26,0.0
2647,26,0.0
2648,26,0.0
2649,28,0.0
2650,28,0.0
2651,27,0.0
2652,26,0.0
2653,26,0.0
2654,26,0.0
2655,28,0.0
2656,28,0.0
2657,26,0.0
2658,26,0.0
2659,28,0.0
2660,26,0.0
2661,26,0.0
2662,26,0.0
2663,28,0.0
2664,28,0.0
2665,26,0.0
2666,26,0.0
2667,26,0.0
2668,26,0.0
2669,26,0.0
2670,26,0.0
2671,26,0.0
2672,26,0.0
2673,26,0.0
2674,26,0.0
2675,26,0.0
2676,26,0.0
2677,26,0.0
2678,26,0.0
2679,26,0.0
2680,26,0.0
2681,26,0.0
2682,26,0.0
2683,26,0.0
2684,26,0.0
2685,26,0.0
2686,26,0.0
2687,26,0.0
2688,25,0.0
2689,25,0.0
2690,25,0.0
2691,25,0.0
2692,25,0.0
2693,25,0.0
2694,25,0.0
2695,25,0.0
2696,25,0.0
2697,24,0.0
2698,25,0.0
2699,25,0.0
2700,24,0.0
2701,24,0.0
2702,24,0.0
2703,24,0.0
2704,24,0.0
2705,24,0.0
2706,24,0.0
2707,24,0.0
2708,24,0.0
2709,24,0.0
2710,23,0.0
2711,23,0.0
2712,23,0.0
2713,23,0.0
2714,23,0.0
2715,22,0.0
2716,23,0.0
2717,23,0.0
2718,22,0.0
2719,22,0.0
2720,21,0.0
2721,21,0.0
2722,21,0.0
2723,21,0.0
2724,20,0.0
2725,21,0.0
2726,21,0.0
2727,20,0.0
2728,20,0.0
2729,20,0.0
2730,19,0.0
2731,19,0.0
2732,20,0.0
2733,19,0.0
2734,19,0.0
2735,18,0.0
2736,19,0.0
2737,18,0.0
2738,18,0.0
2739,18,0.0
2740,18,0.0
2741,18,0.0
2742,17,0.0
2743,17,0.0
2744,17,0.0
2745,17,0.0
2746,17,0.0
2747,16,0.0
2748,16,0.0
2749,16,0.0
2750,16,0.0
2751,16,0.0
2752,16,0.0
2753,16,0.0
2754,16,0.0
2755,16,0.0
2756,15,0.0
2757,15,0.0
2758,14,0.0
2759,14,0.0
2760,14,0.0
2761,13,0.0
2762,13,0.0
2763,12,0.0
2764,12,0.0
2765,12,0.0
2766,12,0.0
2767,11,0.0
2768,11,0.0
2769,11,0.0
2770,10,0.0
2771,10,0.0
2772,10,0.0
2773,10,0.0
2774,10,0.0
2775,10,0.0
2776,9,0.0
2777,9,0.0
2778,9,0.0
2779,9,0.0
2780,8,0.0
2781,8,0.0
2782,8,0.0
2783,8,0.0
2784,7,0.0
2785,7,0.0
2786,7,0.0
2787,7,0.0
2788,7,0.0
2789,6,0.0
2790,5,0.0
2791,5,0.0
2792,5,0.0
2793,5,0.0
2794,5,0.0
2795,4,0.0
2796,4,0.0
2797,4,0.0
2798,4,0.0
2799,4,0.0
2800,3,0.0
2801,2,0.0
2802,3,0.0
2803,2,0.0
2804,2,0.0
2805,2,0.0
2806,2,0.0
2807,2,0.0
2808,1,0.0
2809,2,0.0
2810,1,0.0
2811,1,0.0
2812,1,0.0
2813,0,0.0
2814,0,0.0
2815,0,0.0
2816,0,0.0
2817,0,0.0
2818,0,0.0
2819,0,0.0
2820,0,0.0
2821,0,0.0
2822,0,0.0
2823,0,0.0
2824,0,0.0
2825,0,0.0
2826,0,0.0
2827,0,0.0
2828,0,0.0
2829,0,0.0
2830,0,0.0
2831,0,0.0
2832,0,0.0
2833,0,0.0
2834,0,0.0
2835,0,0.0
2836,0,0.0
2837,0,0.0
2838,0,0.0
2839,0,0.0
2840,0,0.0
2841,0,0.0
2842,0,0.0
2843,0,0.0
2844,0,0.0
2845,0,0.0
2846,0,0.0
2847,0,0.0
2848,0,0.0
2849,0,0.0
2850,0,0.0
2851,0,0.0
2852,0,0.0
2853,0,0.0
2854,0,0.0
2855,0,0.0
2856,0,0.0
2857,0,0.0
2858,0,0.0
2859,0,0.0
2860,0,0.0
2861,0,0.0
2862,0,0.0
2863,0,0.0
2864,0,0.0
2865,0,0.0
2866,0,0.0
2867,0,0.0
2868,0,0.0
2869,0,0.0
2870,0,0.0
2871,0,0.0
2872,0,0.0
2873,0,0.0
2874,0,0.0
2875,0,0.0
2876,0,0.0
2877,0,0.0
2878,0,0.0
2879,0,0.0
2880,0,0.0
2881,0,0.0
2882,0,0.0
2883,0,0.0
2884,0,0.0
2885,0,0.0
2886,0,0.0
2887,0,0.0
2888,0,0.0
2889,0,0.0
2890,0,0.0
2891,0,0.0
2892,0,0.0
2893,0,0.0
2894,0,0.0
2895,0,0.0
2896,0,0.0
2897,0,0.0
2898,0,0.0
2899,0,0.0
2900,0,0.0
2901,0,0.0
2902,0,0.0
2903,0,0.0
2904,0,0.0
2905,0,0.0
2906,0,0.0
2907,0,0.0
2908,0,0.0
2909,0,0.0
2910,0,0.0
2911,0,0.0
2912,0,0.0
2913,0,0.0
2914,0,0.0
2915,0,0.0
2916,0,0.0
2917,0,0.0
2918,0,0.0
2919,0,0.0
2920,0,0.0
2921,0,0.0
2922,0,0.0
2923,0,0.0
2924,0,0.0
2925,0,0.0
2926,0,0.0
2927,0,0.0
2928,0,0.0
2929,0,0.0
2930,0,0.0
2931,0,0.0
2932,0,0.0
2933,0,0.0
2934,0,0.0
2935,0,0.0
2936,0,0.0
2937,0,0.0
2938,0,0.0
2939,0,0.0
2940,0,0.0
2941,0,0.0
2942,0,0.0
2943,0,0.0
2944,0,0.0
2945,0,0.0
2946,0,0.0
2947,0,0.0
2948,0,0.0
2949,0,0.0
2950,0,0.0
2951,0,0.0
2952,0,0.0
2953,0,0.0
2954,0,0.0
2955,0,0.0
2956,0,0.0
2957,0,0.0
2958,0,0.0
2959,0,0.0
2960,0,0.0
2961,0,0.0
2962,0,0.0
2963,0,0.0
2964,0,0.0
2965,0,0.0
2966,0,0.0
2967,0,0.0
2968,0,0.0
2969,0,0.0
2970,0,0.0
2971,0,0.0
2972,0,0.0
2973,0,0.0
2974,0,0.0
2975,0,0.0
2976,0,0.0
2977,0,0.0
2978,0,0.0
2979,0,0.0
2980,0,0.0
2981,0,0.0
2982,0,0.0
2983,0,0.0
2984,0,0.0
2985,0,0.0
2986,0,0.0
2987,0,0.0
2988,0,0.0
2989,0,0.0
2990,0,0.0
2991,0,0.0
2992,0,0.0
2993,0,0.0
2994,0,0.0
2995,0,0.0
2996,0,0.0
2997,0,0.0
2998,0,0.0
2999,0,0.0
3000,0,0.0
3001,0,0.0
3002,0,0.0
3003,0,0.0
3004,0,0.0
3005,0,0.0
3006,0,0.0
3007,0,0.0
3008,0,0.0
3009,0,0.0
3010,0,0.0
3011,0,0.0
3012,0,0.0
3013,0,0.0
3014,0,0.0
3015,0,0.0
3016,0,0.0
3017,0,0.0
3018,0,0.0
3019,0,0.0
3020,0,0.0
3021,0,0.0
3022,0,0.0
3023,0,0.0
3024,0,0.0
3025,0,0.0
3026,0,0.0
3027,0,0.0
3028,0,0.0
3029,0,0.0
3030,0,0.0
3031,0,0.0
3032,0,0.0
3033,0,0.0
3034,0,0.0
3035,0,0.0
3036,0,0.0
3037,0,0.0
3038,0,0.0
3039,0,0.0
3040,0,0.0
3041,0,0.0
3042,0,0.0
3043,0,0.0
3044,0,0.0
3045,0,0.0
3046,0,0.0
3047,0,0.0
3048,0,0.0
3049,0,0.0
3050,0,0.0
3051,0,0.0
3052,0,0.0
3053,0,0.0
3054,0,0.0
3055,0,0.0
3056,0,0.0
3057,0,0.0
3058,0,0.0
3059,0,0.0
3060,0,0.0
3061,0,0.0
3062,0,0.0
3063,0,0.0
3064,0,0.0
3065,0,0.0
3066,0,0.0
3067,0,0.0
3068,0,0.0
3069,0,0.0
3070,0,0.0
3071,0,0.0
3072,0,0.0
3073,0,0.0
3074,0,0.0
3075,0,0.0
3076,0,0.0
3077,0,0.0
3078,0,0.0
3079,0,0.0
3080,0,0.0
3081,0,0.0
3082,0,0.0
3083,0,0.0
3084,0,0.0
3085,0,0.0
3086,0,0.0
3087,0,0.0
3088,0,0.0
3089,0,0.0
3090,0,0.0
3091,0,0.0
3092,0,0.0
3093,0,0.0
3094,0,0.0
3095,0,0.0
3096,0,0.0
3097,0,0.0
3098,0,0.0
3099,0,0.0
3100,0,0.0
3101,0,0.0
3102,0,0.0
3103,0,0.0
3104,0,0.0
3105,0,0.0
3106,0,0.0
3107,0,0.0
3108,0,0.0
3109,0,0.0
3110,0,0.0
3111,0,0.0
3112,0,0.0
3113,0,0.0
3114,0,0.0
3115,0,0.0
3116,0,0.0
3117,0,0.0
3118,0,0.0
3119,0,0.0
3120,0,0.0
3121,0,0.0
3122,0,0.0
3123,0,0.0
3124,0,0.0
3125,0,0.0
3126,0,0.0
3127,0,0.0
3128,0,0.0
3129,0,0.0
3130,0,0.0
3131,0,0.0
3132,0,0.0
3133,0,0.0
3134,0,0.0
3135,0,0.0
3136,0,0.0
3137,0,0.0
3138,0,0.0
3139,0,0.0
3140,0,0.0
3141,0,0.0
3142,0,0.0
3143,0,0.0
3144,0,0.0
3145,0,0.0
3146,0,0.0
3147,0,0.0
3148,0,0.0
3149,0,0.0
3150,0,0.0
3151,0,0.0
3152,0,0.0
3153,0,0.0
3154,0,0.0
3155,0,0.0
3156,0,0.0
3157,0,0.0
3158,0,0.0
3159,0,0.0
3160,0,0.0
3161,0,0.0
3162,0,0.0
3163,0,0.0
3164,0,0.0
3165,0,0.0
3166,0,0.0
3167,0,0.0
3168,0,0.0
3169,0,0.0
3170,0,0.0
3171,0,0.0
3172,0,0.0
3173,0,0.0
3174,0,0.0
3175,0,0.0
3176,0,0.0
3177,0,0.0
3178,0,0.0
3179,0,0.0
3180,0,0.0
3181,0,0.0
3182,0,0.0
3183,0,0.0
3184,0,0.0
3185,0,0.0
3186,0,0.0
3187,0,0.0
3188,0,0.0
3189,0,0.0
3190,0,0.0
3191,0,0.0
3192,0,0.0
3193,0,0.0
3194,0,0.0
3195,0,0.0
3196,0,0.0
3197,0,0.0
3198,0,0.0
3199,0,0.0
3200,0,0.0
3201,0,0.0
3202,0,0.0
3203,0,0.0
3204,0,0.0
3205,0,0.0
3206,0,0.0
3207,0,0.0
3208,0,0.0
3209,0,0.0
3210,0,0.0
3211,0,0.0
3212,0,0.0
3213,0,0.0
3214,0,0.0
3215,0,0.0
3216,0,0.0
3217,0,0.0
